source,target,index,stage,hus1b,slc22a1,loc100132354,slc22a16,abca12,c10orf41,c4orf6,c9orf129,cd1c,trim36,afap1l1,c6orf176,cabyr,ccdc146,ces8
TCGA-B0-4833-01,TCGA-BP-4774-01,2,negative,3,0,4,0,4,4,4,3,0,0,0,2,0,0,0
TCGA-B0-4833-01,TCGA-BP-4774-01,3,negative,3,1,3,1,3,3,3,3,1,1,1,3,1,1,1
TCGA-B0-4833-01,TCGA-BP-4774-01,4,negative,3,2,2,1,2,2,2,2,2,2,2,4,2,2,2
TCGA-B0-4833-01,TCGA-BP-4774-01,5,negative,3,2,1,2,2,1,2,2,2,2,2,4,2,3,2
TCGA-B0-4833-01,TCGA-BP-4774-01,6,negative,2,3,1,3,1,1,1,1,3,3,3,3,3,3,3
TCGA-B0-4833-01,TCGA-BP-4774-01,7,negative,1,4,0,3,0,0,0,0,4,4,4,1,4,4,4
TCGA-B0-4833-01,TCGA-BP-4774-01,8,negative,0,4,0,4,0,0,0,0,4,4,4,0,4,4,4
TCGA-B0-4833-01,TCGA-BP-4774-01,9,negative,0,4,0,4,0,0,0,0,4,4,4,0,4,4,4
TCGA-B0-4837-01,TCGA-B0-4703-01,0,positive,4,4,0,4,4,4,3,4,4,4,1,4,0,0,2
TCGA-B0-4837-01,TCGA-B0-4703-01,1,positive,4,4,0,4,4,4,4,4,4,4,0,4,0,0,1
TCGA-B0-4837-01,TCGA-B0-4703-01,2,positive,3,4,0,4,4,4,4,3,4,3,0,4,0,0,0
TCGA-B0-4837-01,TCGA-B0-4703-01,3,positive,3,3,1,3,3,3,4,3,3,3,0,3,1,1,0
TCGA-B0-4837-01,TCGA-B0-4703-01,4,positive,2,2,2,2,2,2,3,2,2,2,1,2,2,2,1
TCGA-B0-4837-01,TCGA-B0-4703-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-4837-01,TCGA-B0-4703-01,6,positive,1,1,3,1,1,1,1,1,1,1,3,1,3,3,3
TCGA-B0-4837-01,TCGA-B0-4703-01,7,positive,0,0,4,0,0,0,0,1,0,0,4,0,4,4,3
TCGA-B0-4837-01,TCGA-B0-4703-01,8,positive,0,0,4,0,0,0,0,0,0,0,4,0,4,4,4
TCGA-B0-4837-01,TCGA-B0-4703-01,9,positive,0,0,4,0,0,0,0,0,0,0,4,0,4,4,4
TCGA-B0-4838-01,TCGA-BP-4335-01,0,positive,0,0,0,4,0,0,4,4,4,4,0,4,4,4,4
TCGA-B0-4838-01,TCGA-BP-4335-01,1,positive,0,0,0,4,0,0,4,4,4,4,0,4,4,4,4
TCGA-B0-4838-01,TCGA-BP-4335-01,2,positive,0,0,0,4,0,0,4,4,4,4,0,4,4,4,4
TCGA-B0-4838-01,TCGA-BP-4335-01,3,positive,1,1,1,3,1,1,3,3,3,3,1,3,3,3,3
TCGA-B0-4838-01,TCGA-BP-4335-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-4838-01,TCGA-BP-4335-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
TCGA-B0-4838-01,TCGA-BP-4335-01,6,positive,3,3,3,1,3,3,1,1,1,1,3,1,1,1,1
TCGA-B0-4838-01,TCGA-BP-4335-01,7,positive,4,4,4,0,4,4,0,0,0,0,4,0,0,0,0
TCGA-B0-4838-01,TCGA-BP-4335-01,8,positive,4,4,4,0,4,4,0,0,0,0,4,0,0,0,0
TCGA-B0-4838-01,TCGA-BP-4335-01,9,positive,4,4,4,0,4,4,0,0,0,0,4,0,0,0,0
TCGA-B0-4838-01,TCGA-BP-5186-01,0,negative,4,0,0,1,4,4,4,4,0,4,0,4,0,0,4
TCGA-B0-4838-01,TCGA-BP-5186-01,1,negative,4,0,0,1,4,4,4,4,0,4,0,4,0,0,4
TCGA-B0-4838-01,TCGA-BP-5186-01,2,negative,4,0,1,1,4,4,4,4,0,4,0,4,0,0,4
TCGA-B0-4838-01,TCGA-BP-5186-01,3,negative,3,1,1,1,3,3,3,3,1,3,1,3,1,1,3
TCGA-B0-4838-01,TCGA-BP-5186-01,4,negative,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-4838-01,TCGA-BP-5186-01,5,negative,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2
TCGA-B0-4838-01,TCGA-BP-5186-01,6,negative,1,3,2,2,1,1,1,1,3,1,3,1,3,3,1
TCGA-B0-4838-01,TCGA-BP-5186-01,7,negative,1,3,2,3,0,0,0,0,4,0,4,1,3,4,0
TCGA-B0-4838-01,TCGA-BP-5186-01,8,negative,0,4,4,4,0,0,0,0,4,0,4,0,4,4,0
TCGA-B0-4838-01,TCGA-BP-5186-01,9,negative,0,4,4,4,0,0,0,0,4,0,4,0,4,4,0
TCGA-B0-4839-01,TCGA-CJ-4893-01,0,negative,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4
TCGA-B0-4839-01,TCGA-CJ-4893-01,1,negative,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4
TCGA-B0-4839-01,TCGA-CJ-4893-01,2,negative,4,4,4,4,4,3,4,4,1,4,4,4,0,4,4
TCGA-B0-4839-01,TCGA-CJ-4893-01,3,negative,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3
TCGA-B0-4839-01,TCGA-CJ-4893-01,4,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-4839-01,TCGA-CJ-4893-01,5,negative,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
TCGA-B0-4839-01,TCGA-CJ-4893-01,6,negative,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1
TCGA-B0-4839-01,TCGA-CJ-4893-01,7,negative,0,0,1,0,0,1,0,0,3,0,0,0,4,0,0
TCGA-B0-4839-01,TCGA-CJ-4893-01,8,negative,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0
TCGA-B0-4839-01,TCGA-CJ-4893-01,9,negative,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0
TCGA-B0-4839-01,TCGA-CJ-4920-01,0,negative,0,0,4,0,0,0,4,4,0,4,0,0,4,4,0
TCGA-B0-4839-01,TCGA-CJ-4920-01,1,negative,0,0,4,0,0,0,4,4,0,4,0,0,4,4,0
TCGA-B0-4839-01,TCGA-CJ-4920-01,2,negative,0,0,4,0,0,0,4,4,0,3,0,0,4,4,0
TCGA-B0-4839-01,TCGA-CJ-4920-01,3,negative,1,1,3,1,1,1,3,3,1,3,1,1,3,3,1
TCGA-B0-4839-01,TCGA-CJ-4920-01,4,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-4839-01,TCGA-CJ-4920-01,5,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-4839-01,TCGA-CJ-4920-01,6,negative,3,3,1,3,3,3,1,1,3,1,3,3,1,1,3
TCGA-B0-4839-01,TCGA-CJ-4920-01,7,negative,4,4,0,4,4,4,0,0,4,0,4,4,0,0,4
TCGA-B0-4839-01,TCGA-CJ-4920-01,8,negative,4,4,0,4,4,4,0,0,4,0,4,4,0,0,4
TCGA-B0-4839-01,TCGA-CJ-4920-01,9,negative,4,4,0,4,4,4,0,0,4,0,4,4,0,0,4
TCGA-B0-4852-01,TCGA-B0-5713-01,0,positive,4,4,0,4,4,4,4,0,4,4,0,0,0,0,4
TCGA-B0-4852-01,TCGA-B0-5713-01,1,positive,4,4,0,4,4,4,4,0,4,4,0,0,0,0,4
TCGA-B0-4852-01,TCGA-B0-5713-01,2,positive,3,4,0,4,4,4,4,0,4,3,0,1,0,0,4
TCGA-B0-4852-01,TCGA-B0-5713-01,3,positive,3,3,1,3,3,3,3,1,3,3,1,2,1,1,3
TCGA-B0-4852-01,TCGA-B0-5713-01,4,positive,2,2,1,2,2,2,3,2,2,2,1,3,2,2,2
TCGA-B0-4852-01,TCGA-B0-5713-01,5,positive,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2
TCGA-B0-4852-01,TCGA-B0-5713-01,6,positive,1,1,3,1,1,1,1,3,1,1,3,2,3,3,1
TCGA-B0-4852-01,TCGA-B0-5713-01,7,positive,0,0,4,0,0,0,0,4,0,0,4,3,4,4,0
TCGA-B0-4852-01,TCGA-B0-5713-01,8,positive,0,0,4,0,0,0,0,4,0,0,4,4,4,4,0
TCGA-B0-4852-01,TCGA-B0-5713-01,9,positive,0,0,4,0,0,0,0,4,0,0,4,4,4,4,0
TCGA-B0-4852-01,TCGA-B4-5844-01,0,negative,4,0,2,4,4,4,4,0,0,4,0,4,0,0,4
TCGA-B0-4852-01,TCGA-B4-5844-01,1,negative,4,0,1,4,4,4,4,0,0,4,0,4,0,0,4
TCGA-B0-4852-01,TCGA-B4-5844-01,2,negative,3,1,1,4,4,4,4,0,0,3,0,4,0,0,4
TCGA-B0-4852-01,TCGA-B4-5844-01,3,negative,3,2,0,3,3,3,3,1,1,3,1,3,1,1,3
TCGA-B0-4852-01,TCGA-B4-5844-01,4,negative,2,2,1,2,2,2,3,2,2,2,2,3,1,2,2
TCGA-B0-4852-01,TCGA-B4-5844-01,5,negative,2,2,1,1,2,2,2,2,3,1,2,2,2,3,2
TCGA-B0-4852-01,TCGA-B4-5844-01,6,negative,1,2,1,0,1,1,1,3,3,1,3,1,3,4,1
TCGA-B0-4852-01,TCGA-B4-5844-01,7,negative,1,3,3,0,0,0,0,4,4,0,4,1,3,4,0
TCGA-B0-4852-01,TCGA-B4-5844-01,8,negative,0,4,4,0,0,0,0,4,4,0,4,0,4,4,0
TCGA-B0-4852-01,TCGA-B4-5844-01,9,negative,0,4,4,0,0,0,0,4,4,0,4,0,4,4,0
TCGA-B0-4945-01,TCGA-B8-4151-01,0,positive,4,4,4,0,0,4,0,4,0,0,4,0,4,0,0
TCGA-B0-4945-01,TCGA-B8-4151-01,1,positive,4,4,4,0,0,4,0,4,0,0,4,0,4,0,0
TCGA-B0-4945-01,TCGA-B8-4151-01,2,positive,4,4,3,0,0,3,0,4,1,0,4,1,3,1,0
TCGA-B0-4945-01,TCGA-B8-4151-01,3,positive,3,3,1,1,1,3,1,3,3,1,3,3,3,2,1
TCGA-B0-4945-01,TCGA-B8-4151-01,4,positive,3,2,1,1,1,2,2,2,3,1,2,3,2,2,1
TCGA-B0-4945-01,TCGA-B8-4151-01,5,positive,2,2,1,2,2,1,2,2,3,2,2,3,2,3,2
TCGA-B0-4945-01,TCGA-B8-4151-01,6,positive,1,1,1,3,3,1,3,1,3,3,1,3,1,3,3
TCGA-B0-4945-01,TCGA-B8-4151-01,7,positive,0,0,1,4,4,0,4,0,3,4,0,3,0,3,4
TCGA-B0-4945-01,TCGA-B8-4151-01,8,positive,0,0,1,4,4,0,4,0,3,4,0,3,0,4,4
TCGA-B0-4945-01,TCGA-B8-4151-01,9,positive,0,0,1,4,4,0,4,0,3,4,0,3,0,4,4
TCGA-B0-5083-01,TCGA-B0-5694-01,0,positive,0,0,4,0,0,0,4,4,0,4,4,0,4,0,4
TCGA-B0-5083-01,TCGA-B0-5694-01,1,positive,0,0,4,0,0,0,4,4,0,4,4,0,4,0,4
TCGA-B0-5083-01,TCGA-B0-5694-01,2,positive,0,0,4,0,1,0,3,4,0,4,3,0,4,0,4
TCGA-B0-5083-01,TCGA-B0-5694-01,3,positive,1,1,3,1,1,1,3,3,1,3,2,1,3,1,3
TCGA-B0-5083-01,TCGA-B0-5694-01,4,positive,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2
TCGA-B0-5083-01,TCGA-B0-5694-01,5,positive,2,2,2,3,3,2,1,1,2,2,0,2,2,2,2
TCGA-B0-5083-01,TCGA-B0-5694-01,6,positive,3,3,1,3,3,3,1,1,3,1,0,3,1,3,1
TCGA-B0-5083-01,TCGA-B0-5694-01,7,positive,3,4,0,3,3,4,1,0,4,0,0,4,0,4,0
TCGA-B0-5083-01,TCGA-B0-5694-01,8,positive,4,4,0,4,4,4,0,0,4,0,1,4,0,4,0
TCGA-B0-5083-01,TCGA-B0-5694-01,9,positive,4,4,0,4,4,4,0,0,4,0,2,4,0,4,0
TCGA-B0-5083-01,TCGA-B2-3924-01,0,negative,0,0,4,4,0,0,4,4,0,4,4,0,4,4,4
TCGA-B0-5083-01,TCGA-B2-3924-01,1,negative,0,0,4,4,0,0,4,4,0,4,4,0,4,4,4
TCGA-B0-5083-01,TCGA-B2-3924-01,2,negative,0,0,4,4,0,0,4,4,0,4,4,0,4,4,4
TCGA-B0-5083-01,TCGA-B2-3924-01,3,negative,1,1,3,3,1,1,4,3,1,3,3,1,3,3,3
TCGA-B0-5083-01,TCGA-B2-3924-01,4,negative,1,1,2,3,2,1,4,2,2,2,2,2,2,2,2
TCGA-B0-5083-01,TCGA-B2-3924-01,5,negative,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
TCGA-B0-5083-01,TCGA-B2-3924-01,6,negative,3,3,1,1,3,3,0,1,3,1,1,3,1,1,1
TCGA-B0-5083-01,TCGA-B2-3924-01,7,negative,4,4,0,1,4,4,0,0,4,0,0,3,1,0,0
TCGA-B0-5083-01,TCGA-B2-3924-01,8,negative,4,4,0,0,4,4,0,0,4,0,0,4,0,0,0
TCGA-B0-5083-01,TCGA-B2-3924-01,9,negative,4,4,0,0,4,4,0,0,4,0,0,4,0,0,0
TCGA-B0-5088-01,TCGA-AS-3778-01,0,negative,4,4,0,0,4,4,4,4,0,0,4,4,0,0,4
TCGA-B0-5088-01,TCGA-AS-3778-01,1,negative,4,4,0,0,4,4,4,4,0,0,4,4,0,0,4
TCGA-B0-5088-01,TCGA-AS-3778-01,2,negative,4,4,0,0,4,4,4,4,0,0,4,4,0,0,4
TCGA-B0-5088-01,TCGA-AS-3778-01,3,negative,3,3,1,1,3,3,3,3,1,1,3,3,1,1,3
TCGA-B0-5088-01,TCGA-AS-3778-01,4,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5088-01,TCGA-AS-3778-01,5,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5088-01,TCGA-AS-3778-01,6,negative,1,1,3,3,1,1,1,1,3,3,1,1,3,3,1
TCGA-B0-5088-01,TCGA-AS-3778-01,7,negative,0,0,4,4,0,0,0,0,4,4,0,0,4,4,0
TCGA-B0-5088-01,TCGA-AS-3778-01,8,negative,0,0,4,4,0,0,0,0,4,4,0,0,4,4,0
TCGA-B0-5088-01,TCGA-AS-3778-01,9,negative,0,0,4,4,0,0,0,0,4,4,0,0,4,4,0
TCGA-B0-5088-01,TCGA-B0-4837-01,0,negative,4,0,4,0,0,0,0,0,0,0,0,0,0,4,4
TCGA-B0-5088-01,TCGA-B0-4837-01,1,negative,4,0,4,0,0,0,0,0,0,0,0,0,0,4,4
TCGA-B0-5088-01,TCGA-B0-4837-01,2,negative,4,0,4,1,0,0,1,0,0,0,0,0,0,4,4
TCGA-B0-5088-01,TCGA-B0-4837-01,3,negative,3,1,3,1,1,1,2,1,1,1,1,1,1,3,3
TCGA-B0-5088-01,TCGA-B0-4837-01,4,negative,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2
TCGA-B0-5088-01,TCGA-B0-4837-01,5,negative,1,2,1,2,2,2,4,2,2,2,2,2,2,2,1
TCGA-B0-5088-01,TCGA-B0-4837-01,6,negative,1,3,1,3,3,3,4,3,3,3,3,3,3,1,1
TCGA-B0-5088-01,TCGA-B0-4837-01,7,negative,0,4,0,3,4,4,3,4,4,4,4,4,4,0,0
TCGA-B0-5088-01,TCGA-B0-4837-01,8,negative,0,4,0,4,4,4,3,4,4,4,4,4,4,0,0
TCGA-B0-5088-01,TCGA-B0-4837-01,9,negative,0,4,0,4,4,4,3,4,4,4,4,4,4,0,0
TCGA-B0-5088-01,TCGA-B0-5095-01,0,positive,4,0,0,0,4,4,4,4,0,0,0,4,0,0,4
TCGA-B0-5088-01,TCGA-B0-5095-01,1,positive,4,0,0,0,4,4,4,4,0,0,0,4,0,0,4
TCGA-B0-5088-01,TCGA-B0-5095-01,2,positive,4,0,0,0,4,4,4,4,0,0,0,4,0,0,4
TCGA-B0-5088-01,TCGA-B0-5095-01,3,positive,3,1,1,1,3,3,3,3,1,1,1,3,1,1,3
TCGA-B0-5088-01,TCGA-B0-5095-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5088-01,TCGA-B0-5095-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5088-01,TCGA-B0-5095-01,6,positive,1,3,3,3,1,1,1,1,3,3,3,1,3,3,1
TCGA-B0-5088-01,TCGA-B0-5095-01,7,positive,0,4,4,4,0,0,0,0,4,4,4,0,4,4,0
TCGA-B0-5088-01,TCGA-B0-5095-01,8,positive,0,4,4,4,0,0,0,0,4,4,4,0,4,4,0
TCGA-B0-5088-01,TCGA-B0-5095-01,9,positive,0,4,4,4,0,0,0,0,4,4,4,0,4,4,0
TCGA-B0-5088-01,TCGA-B0-5703-01,0,negative,4,4,3,4,4,4,4,0,0,0,4,4,0,0,0
TCGA-B0-5088-01,TCGA-B0-5703-01,1,negative,4,4,3,4,4,4,4,0,0,0,4,4,0,0,0
TCGA-B0-5088-01,TCGA-B0-5703-01,2,negative,4,4,2,4,4,4,4,0,0,0,3,4,0,0,0
TCGA-B0-5088-01,TCGA-B0-5703-01,3,negative,3,3,2,3,3,3,3,1,1,1,3,3,1,1,1
TCGA-B0-5088-01,TCGA-B0-5703-01,4,negative,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5088-01,TCGA-B0-5703-01,5,negative,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5088-01,TCGA-B0-5703-01,6,negative,1,1,0,1,1,1,1,3,3,3,1,1,3,3,3
TCGA-B0-5088-01,TCGA-B0-5703-01,7,negative,0,0,0,0,0,0,0,4,4,3,1,1,3,4,4
TCGA-B0-5088-01,TCGA-B0-5703-01,8,negative,0,0,2,0,0,0,0,4,4,4,0,0,4,4,4
TCGA-B0-5088-01,TCGA-B0-5703-01,9,negative,0,0,4,0,0,0,0,4,4,4,0,0,4,4,4
TCGA-B0-5098-01,TCGA-BP-4330-01,0,positive,0,0,4,0,0,0,4,4,0,4,4,4,4,0,4
TCGA-B0-5098-01,TCGA-BP-4330-01,1,positive,0,0,4,0,0,0,4,4,0,4,4,4,4,0,4
TCGA-B0-5098-01,TCGA-BP-4330-01,2,positive,0,0,4,0,0,0,4,4,0,4,4,4,4,0,4
TCGA-B0-5098-01,TCGA-BP-4330-01,3,positive,1,1,3,1,1,1,3,3,1,3,3,3,3,1,3
TCGA-B0-5098-01,TCGA-BP-4330-01,4,positive,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3
TCGA-B0-5098-01,TCGA-BP-4330-01,5,positive,3,2,2,2,3,3,1,2,3,2,2,1,2,3,2
TCGA-B0-5098-01,TCGA-BP-4330-01,6,positive,3,3,1,3,3,3,1,1,3,1,1,1,1,3,1
TCGA-B0-5098-01,TCGA-BP-4330-01,7,positive,4,4,0,4,4,4,0,0,4,0,0,0,0,4,0
TCGA-B0-5098-01,TCGA-BP-4330-01,8,positive,4,4,0,4,4,4,0,0,4,0,0,0,0,4,0
TCGA-B0-5098-01,TCGA-BP-4330-01,9,positive,4,4,0,4,4,4,0,0,4,0,0,0,0,4,0
TCGA-B0-5102-01,TCGA-CJ-4923-01,0,positive,0,0,4,4,0,0,0,0,4,4,0,0,4,4,4
TCGA-B0-5102-01,TCGA-CJ-4923-01,1,positive,0,0,4,4,0,0,0,0,4,4,0,0,4,4,4
TCGA-B0-5102-01,TCGA-CJ-4923-01,2,positive,0,0,4,4,0,0,1,0,4,3,0,0,3,4,4
TCGA-B0-5102-01,TCGA-CJ-4923-01,3,positive,1,1,3,3,1,1,2,1,3,2,1,1,3,3,3
TCGA-B0-5102-01,TCGA-CJ-4923-01,4,positive,2,2,2,2,2,1,3,1,3,1,1,2,2,2,2
TCGA-B0-5102-01,TCGA-CJ-4923-01,5,positive,2,2,1,1,2,2,3,2,2,0,2,2,1,2,2
TCGA-B0-5102-01,TCGA-CJ-4923-01,6,positive,3,3,1,1,3,3,3,2,1,0,3,3,1,1,1
TCGA-B0-5102-01,TCGA-CJ-4923-01,7,positive,4,4,0,0,4,4,3,3,0,1,4,4,0,0,0
TCGA-B0-5102-01,TCGA-CJ-4923-01,8,positive,4,4,0,0,4,4,3,4,0,1,4,4,0,0,0
TCGA-B0-5102-01,TCGA-CJ-4923-01,9,positive,4,4,0,0,4,4,3,4,0,1,4,4,0,0,0
TCGA-B0-5104-01,TCGA-CJ-6033-01,0,positive,0,0,4,4,0,4,4,0,4,0,0,0,0,4,4
TCGA-B0-5104-01,TCGA-CJ-6033-01,1,positive,0,0,4,4,0,4,4,0,4,0,0,0,0,4,4
TCGA-B0-5104-01,TCGA-CJ-6033-01,2,positive,0,0,4,4,0,4,4,0,4,0,0,0,0,4,4
TCGA-B0-5104-01,TCGA-CJ-6033-01,3,positive,1,1,3,3,1,3,3,1,3,1,1,1,1,3,3
TCGA-B0-5104-01,TCGA-CJ-6033-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5104-01,TCGA-CJ-6033-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5104-01,TCGA-CJ-6033-01,6,positive,3,3,1,1,3,1,1,3,1,3,3,3,3,1,1
TCGA-B0-5104-01,TCGA-CJ-6033-01,7,positive,4,4,0,0,4,0,0,4,0,4,4,4,4,0,0
TCGA-B0-5104-01,TCGA-CJ-6033-01,8,positive,4,4,0,0,4,0,0,4,0,4,4,4,4,0,0
TCGA-B0-5104-01,TCGA-CJ-6033-01,9,positive,4,4,0,0,4,0,0,4,0,4,4,4,4,0,0
TCGA-B0-5106-01,TCGA-AK-3461-01,0,negative,4,0,4,0,4,4,4,4,0,0,0,4,0,0,0
TCGA-B0-5106-01,TCGA-AK-3461-01,1,negative,4,0,4,0,4,4,4,4,0,0,0,4,0,0,0
TCGA-B0-5106-01,TCGA-AK-3461-01,2,negative,3,0,3,0,4,4,4,3,0,0,0,4,0,0,0
TCGA-B0-5106-01,TCGA-AK-3461-01,3,negative,2,1,3,1,3,3,3,3,1,1,1,3,1,1,1
TCGA-B0-5106-01,TCGA-AK-3461-01,4,negative,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1
TCGA-B0-5106-01,TCGA-AK-3461-01,5,negative,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5106-01,TCGA-AK-3461-01,6,negative,1,3,1,3,1,1,1,1,3,3,3,1,3,3,3
TCGA-B0-5106-01,TCGA-AK-3461-01,7,negative,1,4,0,4,0,0,0,0,4,3,4,0,4,4,4
TCGA-B0-5106-01,TCGA-AK-3461-01,8,negative,0,4,0,4,0,0,0,0,4,4,4,0,4,4,4
TCGA-B0-5106-01,TCGA-AK-3461-01,9,negative,0,4,0,4,0,0,0,0,4,4,4,0,4,4,4
TCGA-B0-5106-01,TCGA-B0-5088-01,0,negative,0,0,4,0,4,0,4,4,4,4,0,4,0,0,0
TCGA-B0-5106-01,TCGA-B0-5088-01,1,negative,0,0,4,0,4,0,4,4,4,4,0,4,0,0,0
TCGA-B0-5106-01,TCGA-B0-5088-01,2,negative,0,0,3,0,4,0,4,4,4,4,0,4,0,0,0
TCGA-B0-5106-01,TCGA-B0-5088-01,3,negative,1,1,3,1,3,1,3,3,3,3,1,3,1,1,1
TCGA-B0-5106-01,TCGA-B0-5088-01,4,negative,2,2,2,2,3,2,3,2,2,2,1,2,1,2,1
TCGA-B0-5106-01,TCGA-B0-5088-01,5,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5106-01,TCGA-B0-5088-01,6,negative,3,3,1,3,1,3,1,1,1,1,3,1,3,3,3
TCGA-B0-5106-01,TCGA-B0-5088-01,7,negative,4,4,0,4,0,4,0,0,0,0,4,0,4,4,4
TCGA-B0-5106-01,TCGA-B0-5088-01,8,negative,4,4,0,4,0,4,0,0,0,0,4,0,4,4,4
TCGA-B0-5106-01,TCGA-B0-5088-01,9,negative,4,4,0,4,0,4,0,0,0,0,4,0,4,4,4
TCGA-B0-5106-01,TCGA-BP-5180-01,0,negative,4,4,0,0,0,4,4,0,0,0,4,0,0,4,0
TCGA-B0-5106-01,TCGA-BP-5180-01,1,negative,4,4,0,0,0,4,4,0,0,0,4,0,0,4,0
TCGA-B0-5106-01,TCGA-BP-5180-01,2,negative,4,3,0,0,1,4,2,1,0,0,4,0,0,4,1
TCGA-B0-5106-01,TCGA-BP-5180-01,3,negative,3,3,1,1,1,3,2,1,1,1,3,1,1,3,1
TCGA-B0-5106-01,TCGA-BP-5180-01,4,negative,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5106-01,TCGA-BP-5180-01,5,negative,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
TCGA-B0-5106-01,TCGA-BP-5180-01,6,negative,1,1,3,3,3,1,1,3,3,3,1,3,3,1,3
TCGA-B0-5106-01,TCGA-BP-5180-01,7,negative,0,0,4,4,4,0,1,4,4,4,0,4,4,0,4
TCGA-B0-5106-01,TCGA-BP-5180-01,8,negative,0,0,4,4,4,0,0,4,4,4,0,4,4,0,4
TCGA-B0-5106-01,TCGA-BP-5180-01,9,negative,0,0,4,4,4,0,0,4,4,4,0,4,4,0,4
TCGA-B0-5106-01,TCGA-BP-5182-01,0,negative,4,4,0,0,4,4,4,4,4,0,0,4,0,0,0
TCGA-B0-5106-01,TCGA-BP-5182-01,1,negative,4,2,0,0,4,4,4,4,4,0,0,4,0,0,0
TCGA-B0-5106-01,TCGA-BP-5182-01,2,negative,3,1,0,0,4,4,4,3,4,0,0,4,0,0,0
TCGA-B0-5106-01,TCGA-BP-5182-01,3,negative,3,1,1,1,3,3,3,3,3,1,1,3,1,1,1
TCGA-B0-5106-01,TCGA-BP-5182-01,4,negative,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1
TCGA-B0-5106-01,TCGA-BP-5182-01,5,negative,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-B0-5106-01,TCGA-BP-5182-01,6,negative,1,1,3,3,1,1,1,1,1,3,3,1,3,3,3
TCGA-B0-5106-01,TCGA-BP-5182-01,7,negative,0,1,4,4,0,0,0,0,0,4,4,0,4,4,4
TCGA-B0-5106-01,TCGA-BP-5182-01,8,negative,0,1,4,4,0,0,0,0,0,4,4,0,4,4,4
TCGA-B0-5106-01,TCGA-BP-5182-01,9,negative,0,2,4,4,0,0,0,0,0,4,4,0,4,4,4
TCGA-B0-5117-01,TCGA-BP-4765-01,0,negative,0,0,4,0,4,0,4,4,0,4,0,0,4,0,4
TCGA-B0-5117-01,TCGA-BP-4765-01,1,negative,0,0,4,0,4,0,3,4,0,4,0,0,4,0,4
TCGA-B0-5117-01,TCGA-BP-4765-01,2,negative,0,0,4,0,4,1,3,4,0,4,0,0,4,0,3
TCGA-B0-5117-01,TCGA-BP-4765-01,3,negative,1,1,3,1,3,1,3,3,1,3,1,1,3,1,3
TCGA-B0-5117-01,TCGA-BP-4765-01,4,negative,2,2,3,2,2,1,3,2,2,2,2,2,2,2,2
TCGA-B0-5117-01,TCGA-BP-4765-01,5,negative,2,2,2,2,1,2,3,2,2,1,2,3,2,2,1
TCGA-B0-5117-01,TCGA-BP-4765-01,6,negative,3,3,1,3,1,2,2,1,3,1,3,3,1,3,1
TCGA-B0-5117-01,TCGA-BP-4765-01,7,negative,4,4,0,3,0,3,1,0,4,0,4,4,0,4,0
TCGA-B0-5117-01,TCGA-BP-4765-01,8,negative,4,4,0,4,0,4,0,0,4,0,4,4,0,4,0
